date,geography_code,c_sex_name,c_nssec_name,c_hhchuk11_name,obs_value
2001,E09000012,Females,1.2 Higher professional occupations,Other households - With two or more dependent children,34
2001,E09000012,Females,1.2 Higher professional occupations,Other households - All student,0
2001,E09000012,Females,1.2 Higher professional occupations,Other households - All pensioner,3
2001,E09000012,Females,1.2 Higher professional occupations,Other households - Other,395
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One person household - Pensioner,165
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One person household - Other,3284
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - All pensioners,23
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - No children,1273
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - With one dependent child,385
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - With two or more dependent child,459
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - All children non-dependent,133
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - With one dependent child,671
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - With two or more dependent children,433
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - All children non-dependent,256
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",Other households - With one dependent child,223
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",Other households - With two or more dependent children,180
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",Other households - All student,0
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",Other households - All pensioner,5
2001,E09000012,Females,"2. Lower managerial, administrative and professional occupations",Other households - Other,1397
2001,E09000012,Females,3. Intermediate occupations,One person household - Pensioner,118
2001,E09000012,Females,3. Intermediate occupations,One person household - Other,1295
2001,E09000012,Females,3. Intermediate occupations,One family and no others - All pensioners,23
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Couple households - No children,406
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Couple households - With one dependent child,136
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Couple households - With two or more dependent child,217
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Couple households - All children non-dependent,79
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Lone parent households - With one dependent child,480
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Lone parent households - With two or more dependent children,357
2001,E09000012,Females,3. Intermediate occupations,One family and no others - Lone parent households - All children non-dependent,158
2001,E09000012,Females,3. Intermediate occupations,Other households - With one dependent child,158
2001,E09000012,Females,3. Intermediate occupations,Other households - With two or more dependent children,108
2001,E09000012,Females,3. Intermediate occupations,Other households - All student,0
2001,E09000012,Females,3. Intermediate occupations,Other households - All pensioner,0
2001,E09000012,Females,3. Intermediate occupations,Other households - Other,504
2001,E09000012,Females,4. Small employers and own account workers,One person household - Pensioner,32
2001,E09000012,Females,4. Small employers and own account workers,One person household - Other,366
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - All pensioners,6
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Couple households - No children,160
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Couple households - With one dependent child,42
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Couple households - With two or more dependent child,71
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Couple households - All children non-dependent,28
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Lone parent households - With one dependent child,94
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Lone parent households - With two or more dependent children,66
2001,E09000012,Females,4. Small employers and own account workers,One family and no others - Lone parent households - All children non-dependent,37
2001,E09000012,Females,4. Small employers and own account workers,Other households - With one dependent child,28
2001,E09000012,Females,4. Small employers and own account workers,Other households - With two or more dependent children,50
2001,E09000012,Females,4. Small employers and own account workers,Other households - All student,0
2001,E09000012,Females,4. Small employers and own account workers,Other households - All pensioner,0
2001,E09000012,Females,4. Small employers and own account workers,Other households - Other,134
2001,E09000012,Females,5. Lower supervisory and technical occupations,One person household - Pensioner,38
2001,E09000012,Females,5. Lower supervisory and technical occupations,One person household - Other,320
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - All pensioners,8
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Couple households - No children,89
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Couple households - With one dependent child,41
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Couple households - With two or more dependent child,48
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Couple households - All children non-dependent,34
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - With one dependent child,145
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - With two or more dependent children,87
2001,E09000012,Females,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - All children non-dependent,81
2001,E09000012,Females,5. Lower supervisory and technical occupations,Other households - With one dependent child,34
2001,E09000012,Females,5. Lower supervisory and technical occupations,Other households - With two or more dependent children,30
2001,E09000012,Females,5. Lower supervisory and technical occupations,Other households - All student,0
2001,E09000012,Females,5. Lower supervisory and technical occupations,Other households - All pensioner,3
2001,E09000012,Females,5. Lower supervisory and technical occupations,Other households - Other,143
2001,E09000012,Females,6. Semi-routine occupations,One person household - Pensioner,124
2001,E09000012,Females,6. Semi-routine occupations,One person household - Other,892
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - All pensioners,38
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Couple households - No children,233
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Couple households - With one dependent child,120
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Couple households - With two or more dependent child,203
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Couple households - All children non-dependent,102
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Lone parent households - With one dependent child,614
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Lone parent households - With two or more dependent children,484
2001,E09000012,Females,6. Semi-routine occupations,One family and no others - Lone parent households - All children non-dependent,246
2001,E09000012,Females,6. Semi-routine occupations,Other households - With one dependent child,185
2001,E09000012,Females,6. Semi-routine occupations,Other households - With two or more dependent children,199
2001,E09000012,Females,6. Semi-routine occupations,Other households - All student,0
2001,E09000012,Females,6. Semi-routine occupations,Other households - All pensioner,3
2001,E09000012,Females,6. Semi-routine occupations,Other households - Other,286
2001,E09000012,Females,7. Routine occupations,One person household - Pensioner,127
2001,E09000012,Females,7. Routine occupations,One person household - Other,433
2001,E09000012,Females,7. Routine occupations,One family and no others - All pensioners,24
2001,E09000012,Females,7. Routine occupations,One family and no others - Couple households - No children,133
2001,E09000012,Females,7. Routine occupations,One family and no others - Couple households - With one dependent child,70
2001,E09000012,Females,7. Routine occupations,One family and no others - Couple households - With two or more dependent child,72
2001,E09000012,Females,7. Routine occupations,One family and no others - Couple households - All children non-dependent,84
2001,E09000012,Females,7. Routine occupations,One family and no others - Lone parent households - With one dependent child,200
2001,E09000012,Females,7. Routine occupations,One family and no others - Lone parent households - With two or more dependent children,227
2001,E09000012,Females,7. Routine occupations,One family and no others - Lone parent households - All children non-dependent,160
2001,E09000012,Females,7. Routine occupations,Other households - With one dependent child,72
2001,E09000012,Females,7. Routine occupations,Other households - With two or more dependent children,98
2001,E09000012,Females,7. Routine occupations,Other households - All student,0
2001,E09000012,Females,7. Routine occupations,Other households - All pensioner,3
2001,E09000012,Females,7. Routine occupations,Other households - Other,182
2001,E09000012,Females,8. Never worked and long-term unemployed,One person household - Pensioner,193
2001,E09000012,Females,8. Never worked and long-term unemployed,One person household - Other,806
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - All pensioners,8
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Couple households - No children,109
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Couple households - With one dependent child,77
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Couple households - With two or more dependent child,158
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Couple households - All children non-dependent,35
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Lone parent households - With one dependent child,783
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Lone parent households - With two or more dependent children,1046
2001,E09000012,Females,8. Never worked and long-term unemployed,One family and no others - Lone parent households - All children non-dependent,253
2001,E09000012,Females,8. Never worked and long-term unemployed,Other households - With one dependent child,157
2001,E09000012,Females,8. Never worked and long-term unemployed,Other households - With two or more dependent children,331
2001,E09000012,Females,8. Never worked and long-term unemployed,Other households - All student,0
2001,E09000012,Females,8. Never worked and long-term unemployed,Other households - All pensioner,0
2001,E09000012,Females,8. Never worked and long-term unemployed,Other households - Other,119
2001,E09000012,Females,L14.1 Never worked,One person household - Pensioner,185
2001,E09000012,Females,L14.1 Never worked,One person household - Other,563
2001,E09000012,Females,L14.1 Never worked,One family and no others - All pensioners,5
2001,E09000012,Females,L14.1 Never worked,One family and no others - Couple households - No children,80
2001,E09000012,Females,L14.1 Never worked,One family and no others - Couple households - With one dependent child,56
2001,E09000012,Females,L14.1 Never worked,One family and no others - Couple households - With two or more dependent child,122
2001,E09000012,Females,L14.1 Never worked,One family and no others - Couple households - All children non-dependent,25
2001,E09000012,Females,L14.1 Never worked,One family and no others - Lone parent households - With one dependent child,597
2001,E09000012,Females,L14.1 Never worked,One family and no others - Lone parent households - With two or more dependent children,876
2001,E09000012,Females,L14.1 Never worked,One family and no others - Lone parent households - All children non-dependent,208
2001,E09000012,Females,L14.1 Never worked,Other households - With one dependent child,129
2001,E09000012,Females,L14.1 Never worked,Other households - With two or more dependent children,291
2001,E09000012,Females,L14.1 Never worked,Other households - All student,0
2001,E09000012,Females,L14.1 Never worked,Other households - All pensioner,0
2001,E09000012,Females,L14.1 Never worked,Other households - Other,82
2001,E09000012,Females,L14.2 Long-term unemployed,One person household - Pensioner,8
2001,E09000012,Females,L14.2 Long-term unemployed,One person household - Other,243
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - All pensioners,3
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Couple households - No children,29
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Couple households - With one dependent child,21
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Couple households - With two or more dependent child,36
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Couple households - All children non-dependent,10
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Lone parent households - With one dependent child,186
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Lone parent households - With two or more dependent children,170
2001,E09000012,Females,L14.2 Long-term unemployed,One family and no others - Lone parent households - All children non-dependent,45
2001,E09000012,Females,L14.2 Long-term unemployed,Other households - With one dependent child,28
2001,E09000012,Females,L14.2 Long-term unemployed,Other households - With two or more dependent children,40
2001,E09000012,Females,L14.2 Long-term unemployed,Other households - All student,0
2001,E09000012,Females,L14.2 Long-term unemployed,Other households - All pensioner,0
2001,E09000012,Females,L14.2 Long-term unemployed,Other households - Other,37
2001,E09000012,Females,Not classified,One person household - Pensioner,2629
2001,E09000012,Females,Not classified,One person household - Other,1529
2001,E09000012,Females,Not classified,One family and no others - All pensioners,434
2001,E09000012,Females,Not classified,One family and no others - Couple households - No children,212
2001,E09000012,Females,Not classified,One family and no others - Couple households - With one dependent child,56
2001,E09000012,Females,Not classified,One family and no others - Couple households - With two or more dependent child,85
2001,E09000012,Females,Not classified,One family and no others - Couple households - All children non-dependent,180
2001,E09000012,Females,Not classified,One family and no others - Lone parent households - With one dependent child,926
2001,E09000012,Females,Not classified,One family and no others - Lone parent households - With two or more dependent children,996
2001,E09000012,Females,Not classified,One family and no others - Lone parent households - All children non-dependent,934
2001,E09000012,Females,Not classified,Other households - With one dependent child,187
2001,E09000012,Females,Not classified,Other households - With two or more dependent children,319
2001,E09000012,Females,Not classified,Other households - All student,209
2001,E09000012,Females,Not classified,Other households - All pensioner,66
2001,E09000012,Females,Not classified,Other households - Other,269
2001,E09000012,Females,L15 Full-time students,One person household - Pensioner,6
2001,E09000012,Females,L15 Full-time students,One person household - Other,569
2001,E09000012,Females,L15 Full-time students,One family and no others - All pensioners,0
2001,E09000012,Females,L15 Full-time students,One family and no others - Couple households - No children,66
2001,E09000012,Females,L15 Full-time students,One family and no others - Couple households - With one dependent child,17
2001,E09000012,Females,L15 Full-time students,One family and no others - Couple households - With two or more dependent child,28
2001,E09000012,Females,L15 Full-time students,One family and no others - Couple households - All children non-dependent,3
2001,E09000012,Females,L15 Full-time students,One family and no others - Lone parent households - With one dependent child,228
2001,E09000012,Females,L15 Full-time students,One family and no others - Lone parent households - With two or more dependent children,189
2001,E09000012,Females,L15 Full-time students,One family and no others - Lone parent households - All children non-dependent,15
2001,E09000012,Females,L15 Full-time students,Other households - With one dependent child,79
2001,E09000012,Females,L15 Full-time students,Other households - With two or more dependent children,98
2001,E09000012,Females,L15 Full-time students,Other households - All student,209
2001,E09000012,Females,L15 Full-time students,Other households - All pensioner,0
2001,E09000012,Females,L15 Full-time students,Other households - Other,88
2001,E09000012,Females,L17 Not classifiable for other reasons,One person household - Pensioner,2623
2001,E09000012,Females,L17 Not classifiable for other reasons,One person household - Other,960
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - All pensioners,434
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Couple households - No children,146
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Couple households - With one dependent child,39
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Couple households - With two or more dependent child,57
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Couple households - All children non-dependent,177
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Lone parent households - With one dependent child,698
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Lone parent households - With two or more dependent children,807
2001,E09000012,Females,L17 Not classifiable for other reasons,One family and no others - Lone parent households - All children non-dependent,919
2001,E09000012,Females,L17 Not classifiable for other reasons,Other households - With one dependent child,108
2001,E09000012,Females,L17 Not classifiable for other reasons,Other households - With two or more dependent children,221
2001,E09000012,Females,L17 Not classifiable for other reasons,Other households - All student,0
2001,E09000012,Females,L17 Not classifiable for other reasons,Other households - All pensioner,66
2001,E09000012,Females,L17 Not classifiable for other reasons,Other households - Other,181
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One person household - Pensioner,26
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One person household - Other,2635
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - All pensioners,41
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Couple households - No children,2492
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Couple households - With one dependent child,755
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Couple households - With two or more dependent child,1465
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Couple households - All children non-dependent,189
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Lone parent households - With one dependent child,22
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Lone parent households - With two or more dependent children,10
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",One family and no others - Lone parent households - All children non-dependent,21
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",Other households - With one dependent child,118
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",Other households - With two or more dependent children,191
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",Other households - All student,0
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",Other households - All pensioner,5
2001,E09000013,Males,"1. Higher managerial, administrative and professional occupations",Other households - Other,2162
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One person household - Pensioner,6
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One person household - Other,929
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - All pensioners,11
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Couple households - No children,981
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Couple households - With one dependent child,348
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Couple households - With two or more dependent child,687
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Couple households - All children non-dependent,78
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Lone parent households - With one dependent child,7
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Lone parent households - With two or more dependent children,4
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,One family and no others - Lone parent households - All children non-dependent,10
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,Other households - With one dependent child,48
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,Other households - With two or more dependent children,83
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,Other households - All student,0
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,Other households - All pensioner,0
2001,E09000013,Males,1.1 Large employers and higher managerial and administrative occupations,Other households - Other,714
2001,E09000013,Males,1.2 Higher professional occupations,One person household - Pensioner,20
2001,E09000013,Males,1.2 Higher professional occupations,One person household - Other,1706
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - All pensioners,30
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Couple households - No children,1511
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Couple households - With one dependent child,407
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Couple households - With two or more dependent child,778
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Couple households - All children non-dependent,111
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Lone parent households - With one dependent child,15
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Lone parent households - With two or more dependent children,6
2001,E09000013,Males,1.2 Higher professional occupations,One family and no others - Lone parent households - All children non-dependent,11
2001,E09000013,Males,1.2 Higher professional occupations,Other households - With one dependent child,70
2001,E09000013,Males,1.2 Higher professional occupations,Other households - With two or more dependent children,108
2001,E09000013,Males,1.2 Higher professional occupations,Other households - All student,0
2001,E09000013,Males,1.2 Higher professional occupations,Other households - All pensioner,5
2001,E09000013,Males,1.2 Higher professional occupations,Other households - Other,1448
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One person household - Pensioner,50
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One person household - Other,3091
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - All pensioners,38
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - No children,2271
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - With one dependent child,702
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - With two or more dependent child,1186
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Couple households - All children non-dependent,233
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - With one dependent child,48
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - With two or more dependent children,14
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",One family and no others - Lone parent households - All children non-dependent,47
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",Other households - With one dependent child,133
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",Other households - With two or more dependent children,142
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",Other households - All student,0
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",Other households - All pensioner,3
2001,E09000013,Males,"2. Lower managerial, administrative and professional occupations",Other households - Other,2050
2001,E09000013,Males,3. Intermediate occupations,One person household - Pensioner,9
2001,E09000013,Males,3. Intermediate occupations,One person household - Other,571
2001,E09000013,Males,3. Intermediate occupations,One family and no others - All pensioners,5
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Couple households - No children,289
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Couple households - With one dependent child,85
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Couple households - With two or more dependent child,135
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Couple households - All children non-dependent,39
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Lone parent households - With one dependent child,8
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Lone parent households - With two or more dependent children,5
2001,E09000013,Males,3. Intermediate occupations,One family and no others - Lone parent households - All children non-dependent,9
2001,E09000013,Males,3. Intermediate occupations,Other households - With one dependent child,23
2001,E09000013,Males,3. Intermediate occupations,Other households - With two or more dependent children,13
2001,E09000013,Males,3. Intermediate occupations,Other households - All student,0
2001,E09000013,Males,3. Intermediate occupations,Other households - All pensioner,0
2001,E09000013,Males,3. Intermediate occupations,Other households - Other,356
2001,E09000013,Males,4. Small employers and own account workers,One person household - Pensioner,33
2001,E09000013,Males,4. Small employers and own account workers,One person household - Other,1132
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - All pensioners,46
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Couple households - No children,717
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Couple households - With one dependent child,287
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Couple households - With two or more dependent child,627
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Couple households - All children non-dependent,201
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Lone parent households - With one dependent child,31
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Lone parent households - With two or more dependent children,13
2001,E09000013,Males,4. Small employers and own account workers,One family and no others - Lone parent households - All children non-dependent,46
2001,E09000013,Males,4. Small employers and own account workers,Other households - With one dependent child,58
2001,E09000013,Males,4. Small employers and own account workers,Other households - With two or more dependent children,79
2001,E09000013,Males,4. Small employers and own account workers,Other households - All student,0
2001,E09000013,Males,4. Small employers and own account workers,Other households - All pensioner,3
2001,E09000013,Males,4. Small employers and own account workers,Other households - Other,445
2001,E09000013,Males,5. Lower supervisory and technical occupations,One person household - Pensioner,18
2001,E09000013,Males,5. Lower supervisory and technical occupations,One person household - Other,511
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - All pensioners,11
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Couple households - No children,312
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Couple households - With one dependent child,172
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Couple households - With two or more dependent child,309
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Couple households - All children non-dependent,129
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - With one dependent child,15
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - With two or more dependent children,5
2001,E09000013,Males,5. Lower supervisory and technical occupations,One family and no others - Lone parent households - All children non-dependent,15
2001,E09000013,Males,5. Lower supervisory and technical occupations,Other households - With one dependent child,51
2001,E09000013,Males,5. Lower supervisory and technical occupations,Other households - With two or more dependent children,51
2001,E09000013,Males,5. Lower supervisory and technical occupations,Other households - All student,0
2001,E09000013,Males,5. Lower supervisory and technical occupations,Other households - All pensioner,0
2001,E09000013,Males,5. Lower supervisory and technical occupations,Other households - Other,264
2001,E09000013,Males,6. Semi-routine occupations,One person household - Pensioner,32
2001,E09000013,Males,6. Semi-routine occupations,One person household - Other,690
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - All pensioners,12
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Couple households - No children,266
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Couple households - With one dependent child,154
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Couple households - With two or more dependent child,286
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Couple households - All children non-dependent,113
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Lone parent households - With one dependent child,30
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Lone parent households - With two or more dependent children,6
2001,E09000013,Males,6. Semi-routine occupations,One family and no others - Lone parent households - All children non-dependent,15
2001,E09000013,Males,6. Semi-routine occupations,Other households - With one dependent child,65
2001,E09000013,Males,6. Semi-routine occupations,Other households - With two or more dependent children,48
2001,E09000013,Males,6. Semi-routine occupations,Other households - All student,0
2001,E09000013,Males,6. Semi-routine occupations,Other households - All pensioner,4
2001,E09000013,Males,6. Semi-routine occupations,Other households - Other,266
2001,E09000013,Males,7. Routine occupations,One person household - Pensioner,28
2001,E09000013,Males,7. Routine occupations,One person household - Other,625
2001,E09000013,Males,7. Routine occupations,One family and no others - All pensioners,15
2001,E09000013,Males,7. Routine occupations,One family and no others - Couple households - No children,256
2001,E09000013,Males,7. Routine occupations,One family and no others - Couple households - With one dependent child,163
2001,E09000013,Males,7. Routine occupations,One family and no others - Couple households - With two or more dependent child,272
2001,E09000013,Males,7. Routine occupations,One family and no others - Couple households - All children non-dependent,136
2001,E09000013,Males,7. Routine occupations,One family and no others - Lone parent households - With one dependent child,31
2001,E09000013,Males,7. Routine occupations,One family and no others - Lone parent households - With two or more dependent children,6
2001,E09000013,Males,7. Routine occupations,One family and no others - Lone parent households - All children non-dependent,22
2001,E09000013,Males,7. Routine occupations,Other households - With one dependent child,53
2001,E09000013,Males,7. Routine occupations,Other households - With two or more dependent children,44
2001,E09000013,Males,7. Routine occupations,Other households - All student,0
2001,E09000013,Males,7. Routine occupations,Other households - All pensioner,3
2001,E09000013,Males,7. Routine occupations,Other households - Other,221
2001,E09000013,Males,8. Never worked and long-term unemployed,One person household - Pensioner,13
2001,E09000013,Males,8. Never worked and long-term unemployed,One person household - Other,756
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - All pensioners,3
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Couple households - No children,102
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Couple households - With one dependent child,72
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Couple households - With two or more dependent child,208
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Couple households - All children non-dependent,24
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Lone parent households - With one dependent child,40
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Lone parent households - With two or more dependent children,10
2001,E09000013,Males,8. Never worked and long-term unemployed,One family and no others - Lone parent households - All children non-dependent,20
2001,E09000013,Males,8. Never worked and long-term unemployed,Other households - With one dependent child,30
2001,E09000013,Males,8. Never worked and long-term unemployed,Other households - With two or more dependent children,34
2001,E09000013,Males,8. Never worked and long-term unemployed,Other households - All student,0
2001,E09000013,Males,8. Never worked and long-term unemployed,Other households - All pensioner,3
2001,E09000013,Males,8. Never worked and long-term unemployed,Other households - Other,80
2001,E09000013,Males,L14.1 Never worked,One person household - Pensioner,0
2001,E09000013,Males,L14.1 Never worked,One person household - Other,327
2001,E09000013,Males,L14.1 Never worked,One family and no others - All pensioners,0
2001,E09000013,Males,L14.1 Never worked,One family and no others - Couple households - No children,61
2001,E09000013,Males,L14.1 Never worked,One family and no others - Couple households - With one dependent child,43
2001,E09000013,Males,L14.1 Never worked,One family and no others - Couple households - With two or more dependent child,127
2001,E09000013,Males,L14.1 Never worked,One family and no others - Couple households - All children non-dependent,7
2001,E09000013,Males,L14.1 Never worked,One family and no others - Lone parent households - With one dependent child,10
2001,E09000013,Males,L14.1 Never worked,One family and no others - Lone parent households - With two or more dependent children,5
2001,E09000013,Males,L14.1 Never worked,One family and no others - Lone parent households - All children non-dependent,7
