date,geography_code,c2021_concft_11_name,c2021_frp_age_5_name,obs_value
2021,E09000008,Concealed family,Family Reference Person aged 25 to 49 years,1749
2021,E09000008,Concealed family,Family Reference Person aged 50 to 64 years,554
2021,E09000008,Concealed family,Family Reference Person aged 65 years and over,862
2021,E09000008,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,171
2021,E09000008,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,659
2021,E09000008,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,265
2021,E09000008,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,223
2021,E09000008,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,171
2021,E09000008,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,619
2021,E09000008,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,83
2021,E09000008,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,39
2021,E09000008,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000008,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,40
2021,E09000008,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,182
2021,E09000008,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,184
2021,E09000008,Concealed family:Couple family,Family Reference Person aged 24 years and under,155
2021,E09000008,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1090
2021,E09000008,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,289
2021,E09000008,Concealed family:Couple family,Family Reference Person aged 65 years and over,639
2021,E09000008,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,138
2021,E09000008,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,735
2021,E09000008,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,157
2021,E09000008,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,481
2021,E09000008,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,17
2021,E09000008,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,345
2021,E09000008,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,59
2021,E09000008,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,73
2021,E09000008,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000008,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,10
2021,E09000008,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,73
2021,E09000008,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,85
2021,E09000008,Unconcealed family,Family Reference Person aged 24 years and under,1328
2021,E09000008,Unconcealed family,Family Reference Person aged 25 to 49 years,52865
2021,E09000008,Unconcealed family,Family Reference Person aged 50 to 64 years,32229
2021,E09000008,Unconcealed family,Family Reference Person aged 65 years and over,17742
2021,E09000008,Unconcealed family: No children,Family Reference Person aged 24 years and under,476
2021,E09000008,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,12240
2021,E09000008,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,7924
2021,E09000008,Unconcealed family: No children,Family Reference Person aged 65 years and over,10761
2021,E09000008,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,851
2021,E09000008,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,38646
2021,E09000008,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,10515
2021,E09000008,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,381
2021,E09000008,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000008,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1979
2021,E09000008,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,13790
2021,E09000008,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,6600
2021,E09000009,Concealed family,Family Reference Person aged 24 years and under,187
2021,E09000009,Concealed family,Family Reference Person aged 25 to 49 years,2831
2021,E09000009,Concealed family,Family Reference Person aged 50 to 64 years,811
2021,E09000009,Concealed family,Family Reference Person aged 65 years and over,1276
2021,E09000009,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,76
2021,E09000009,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,878
2021,E09000009,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,324
2021,E09000009,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,339
2021,E09000009,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,76
2021,E09000009,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,806
2021,E09000009,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,107
2021,E09000009,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,65
2021,E09000009,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000009,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,72
2021,E09000009,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,217
2021,E09000009,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,274
2021,E09000009,Concealed family:Couple family,Family Reference Person aged 24 years and under,111
2021,E09000009,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1953
2021,E09000009,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,487
2021,E09000009,Concealed family:Couple family,Family Reference Person aged 65 years and over,937
2021,E09000009,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,100
2021,E09000009,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,1215
2021,E09000009,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,227
2021,E09000009,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,611
2021,E09000009,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,10
2021,E09000009,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,720
2021,E09000009,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,124
2021,E09000009,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,147
2021,E09000009,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000009,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,18
2021,E09000009,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,136
2021,E09000009,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,179
2021,E09000009,Unconcealed family,Family Reference Person aged 24 years and under,878
2021,E09000009,Unconcealed family,Family Reference Person aged 25 to 49 years,46949
2021,E09000009,Unconcealed family,Family Reference Person aged 50 to 64 years,27890
2021,E09000009,Unconcealed family,Family Reference Person aged 65 years and over,14753
2021,E09000009,Unconcealed family: No children,Family Reference Person aged 24 years and under,535
2021,E09000009,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,12709
2021,E09000009,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,5995
2021,E09000009,Unconcealed family: No children,Family Reference Person aged 65 years and over,7211
2021,E09000009,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,340
2021,E09000009,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,32567
2021,E09000009,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,10695
2021,E09000009,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,547
2021,E09000009,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,3
2021,E09000009,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1673
2021,E09000009,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,11200
2021,E09000009,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,6995
2021,E09000010,Concealed family,Family Reference Person aged 24 years and under,284
2021,E09000010,Concealed family,Family Reference Person aged 25 to 49 years,1971
2021,E09000010,Concealed family,Family Reference Person aged 50 to 64 years,609
2021,E09000010,Concealed family,Family Reference Person aged 65 years and over,789
2021,E09000010,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,122
2021,E09000010,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,753
2021,E09000010,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,221
2021,E09000010,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,169
2021,E09000010,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,122
2021,E09000010,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,705
2021,E09000010,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,54
2021,E09000010,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,29
2021,E09000010,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000010,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,48
2021,E09000010,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,167
2021,E09000010,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,140
2021,E09000010,Concealed family:Couple family,Family Reference Person aged 24 years and under,162
2021,E09000010,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,1218
2021,E09000010,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,388
2021,E09000010,Concealed family:Couple family,Family Reference Person aged 65 years and over,620
2021,E09000010,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,152
2021,E09000010,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,681
2021,E09000010,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,188
2021,E09000010,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,414
2021,E09000010,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,10
2021,E09000010,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,530
2021,E09000010,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,72
2021,E09000010,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,97
2021,E09000010,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000010,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,7
2021,E09000010,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,128
2021,E09000010,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,109
2021,E09000010,Unconcealed family,Family Reference Person aged 24 years and under,886
2021,E09000010,Unconcealed family,Family Reference Person aged 25 to 49 years,42164
2021,E09000010,Unconcealed family,Family Reference Person aged 50 to 64 years,27347
2021,E09000010,Unconcealed family,Family Reference Person aged 65 years and over,15400
2021,E09000010,Unconcealed family: No children,Family Reference Person aged 24 years and under,294
2021,E09000010,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,6592
2021,E09000010,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,5818
2021,E09000010,Unconcealed family: No children,Family Reference Person aged 65 years and over,8712
2021,E09000010,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,589
2021,E09000010,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,33741
2021,E09000010,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,9388
2021,E09000010,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,399
2021,E09000010,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,3
2021,E09000010,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1831
2021,E09000010,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,12141
2021,E09000010,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,6289
2021,E09000011,Concealed family,Family Reference Person aged 24 years and under,274
2021,E09000011,Concealed family,Family Reference Person aged 25 to 49 years,1448
2021,E09000011,Concealed family,Family Reference Person aged 50 to 64 years,460
2021,E09000011,Concealed family,Family Reference Person aged 65 years and over,505
2021,E09000011,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,120
2021,E09000011,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,500
2021,E09000011,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,240
2021,E09000011,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,157
2021,E09000011,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,120
2021,E09000011,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,456
2021,E09000011,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,71
2021,E09000011,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,28
2021,E09000011,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000011,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,44
2021,E09000011,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,169
2021,E09000011,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,129
2021,E09000011,Concealed family:Couple family,Family Reference Person aged 24 years and under,154
2021,E09000011,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,948
2021,E09000011,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,220
2021,E09000011,Concealed family:Couple family,Family Reference Person aged 65 years and over,348
2021,E09000011,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,145
2021,E09000011,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,627
2021,E09000011,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,103
2021,E09000011,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,250
2021,E09000011,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,9
2021,E09000011,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,319
2021,E09000011,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,61
2021,E09000011,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,40
2021,E09000011,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000011,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,2
2021,E09000011,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,56
2021,E09000011,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,58
2021,E09000011,Unconcealed family,Family Reference Person aged 24 years and under,1045
2021,E09000011,Unconcealed family,Family Reference Person aged 25 to 49 years,42954
2021,E09000011,Unconcealed family,Family Reference Person aged 50 to 64 years,20579
2021,E09000011,Unconcealed family,Family Reference Person aged 65 years and over,9562
2021,E09000011,Unconcealed family: No children,Family Reference Person aged 24 years and under,519
2021,E09000011,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,13259
2021,E09000011,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,5424
2021,E09000011,Unconcealed family: No children,Family Reference Person aged 65 years and over,5377
2021,E09000011,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,526
2021,E09000011,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,28112
2021,E09000011,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,6976
2021,E09000011,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,272
2021,E09000011,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000011,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1583
2021,E09000011,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,8179
2021,E09000011,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,3913
2021,E09000012,Concealed family,Family Reference Person aged 24 years and under,150
2021,E09000012,Concealed family,Family Reference Person aged 25 to 49 years,826
2021,E09000012,Concealed family,Family Reference Person aged 50 to 64 years,329
2021,E09000012,Concealed family,Family Reference Person aged 65 years and over,416
2021,E09000012,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,90
2021,E09000012,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,331
2021,E09000012,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,190
2021,E09000012,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,162
2021,E09000012,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,90
2021,E09000012,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,307
2021,E09000012,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,48
2021,E09000012,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,37
2021,E09000012,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000012,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,24
2021,E09000012,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,142
2021,E09000012,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,125
2021,E09000012,Concealed family:Couple family,Family Reference Person aged 24 years and under,60
2021,E09000012,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,495
2021,E09000012,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,139
2021,E09000012,Concealed family:Couple family,Family Reference Person aged 65 years and over,254
2021,E09000012,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,55
2021,E09000012,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,352
2021,E09000012,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,48
2021,E09000012,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,154
2021,E09000012,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,5
2021,E09000012,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,139
2021,E09000012,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,53
2021,E09000012,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,61
2021,E09000012,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000012,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,4
2021,E09000012,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,38
2021,E09000012,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,39
2021,E09000012,Unconcealed family,Family Reference Person aged 24 years and under,1450
2021,E09000012,Unconcealed family,Family Reference Person aged 25 to 49 years,36081
2021,E09000012,Unconcealed family,Family Reference Person aged 50 to 64 years,15603
2021,E09000012,Unconcealed family,Family Reference Person aged 65 years and over,6442
2021,E09000012,Unconcealed family: No children,Family Reference Person aged 24 years and under,600
2021,E09000012,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,14288
2021,E09000012,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,2946
2021,E09000012,Unconcealed family: No children,Family Reference Person aged 65 years and over,2554
2021,E09000012,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,849
2021,E09000012,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,20630
2021,E09000012,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,6326
2021,E09000012,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,308
2021,E09000012,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,1
2021,E09000012,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1163
2021,E09000012,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,6331
2021,E09000012,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,3580
2021,E09000013,Concealed family,Family Reference Person aged 24 years and under,69
2021,E09000013,Concealed family,Family Reference Person aged 25 to 49 years,428
2021,E09000013,Concealed family,Family Reference Person aged 50 to 64 years,129
2021,E09000013,Concealed family,Family Reference Person aged 65 years and over,218
2021,E09000013,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,22
2021,E09000013,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,178
2021,E09000013,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,78
2021,E09000013,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,76
2021,E09000013,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,22
2021,E09000013,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,162
2021,E09000013,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,18
2021,E09000013,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,11
2021,E09000013,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000013,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,16
2021,E09000013,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,60
2021,E09000013,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,65
2021,E09000013,Concealed family:Couple family,Family Reference Person aged 24 years and under,47
2021,E09000013,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,250
2021,E09000013,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,51
2021,E09000013,Concealed family:Couple family,Family Reference Person aged 65 years and over,142
2021,E09000013,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,44
2021,E09000013,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,193
2021,E09000013,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,26
2021,E09000013,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,104
2021,E09000013,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,3
2021,E09000013,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,56
2021,E09000013,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,15
2021,E09000013,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,16
2021,E09000013,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000013,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,1
2021,E09000013,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,10
2021,E09000013,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,22
2021,E09000013,Unconcealed family,Family Reference Person aged 24 years and under,812
2021,E09000013,Unconcealed family,Family Reference Person aged 25 to 49 years,24441
2021,E09000013,Unconcealed family,Family Reference Person aged 50 to 64 years,11851
2021,E09000013,Unconcealed family,Family Reference Person aged 65 years and over,5763
2021,E09000013,Unconcealed family: No children,Family Reference Person aged 24 years and under,647
2021,E09000013,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,10360
2021,E09000013,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,2973
2021,E09000013,Unconcealed family: No children,Family Reference Person aged 65 years and over,2841
2021,E09000013,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,165
2021,E09000013,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,13393
2021,E09000013,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,4436
2021,E09000013,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,234
2021,E09000013,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000013,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,688
2021,E09000013,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,4442
2021,E09000013,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,2688
2021,E09000014,Concealed family,Family Reference Person aged 24 years and under,190
2021,E09000014,Concealed family,Family Reference Person aged 25 to 49 years,1355
2021,E09000014,Concealed family,Family Reference Person aged 50 to 64 years,409
2021,E09000014,Concealed family,Family Reference Person aged 65 years and over,438
2021,E09000014,Concealed family:Lone parent family,Family Reference Person aged 24 years and under,70
2021,E09000014,Concealed family:Lone parent family,Family Reference Person aged 25 to 49 years,425
2021,E09000014,Concealed family:Lone parent family,Family Reference Person aged 50 to 64 years,199
2021,E09000014,Concealed family:Lone parent family,Family Reference Person aged 65 years and over,168
2021,E09000014,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 24 years and under,70
2021,E09000014,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 25 to 49 years,380
2021,E09000014,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 50 to 64 years,48
2021,E09000014,Concealed family: Lone parent family: Dependent children,Family Reference Person aged 65 years and over,34
2021,E09000014,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000014,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 25 to 49 years,45
2021,E09000014,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 50 to 64 years,151
2021,E09000014,Concealed family: Lone parent family: All children non-dependent,Family Reference Person aged 65 years and over,134
2021,E09000014,Concealed family:Couple family,Family Reference Person aged 24 years and under,120
2021,E09000014,Concealed family:Couple family,Family Reference Person aged 25 to 49 years,930
2021,E09000014,Concealed family:Couple family,Family Reference Person aged 50 to 64 years,210
2021,E09000014,Concealed family:Couple family,Family Reference Person aged 65 years and over,270
2021,E09000014,Concealed family: Couple family: No children,Family Reference Person aged 24 years and under,105
2021,E09000014,Concealed family: Couple family: No children,Family Reference Person aged 25 to 49 years,633
2021,E09000014,Concealed family: Couple family: No children,Family Reference Person aged 50 to 64 years,135
2021,E09000014,Concealed family: Couple family: No children,Family Reference Person aged 65 years and over,183
2021,E09000014,Concealed family: Couple family: Dependent children,Family Reference Person aged 24 years and under,15
2021,E09000014,Concealed family: Couple family: Dependent children,Family Reference Person aged 25 to 49 years,292
2021,E09000014,Concealed family: Couple family: Dependent children,Family Reference Person aged 50 to 64 years,21
2021,E09000014,Concealed family: Couple family: Dependent children,Family Reference Person aged 65 years and over,40
2021,E09000014,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 24 years and under,0
2021,E09000014,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 25 to 49 years,5
2021,E09000014,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 50 to 64 years,54
2021,E09000014,Concealed family: Couple family: All children non-dependent,Family Reference Person aged 65 years and over,47
2021,E09000014,Unconcealed family,Family Reference Person aged 24 years and under,823
2021,E09000014,Unconcealed family,Family Reference Person aged 25 to 49 years,35718
2021,E09000014,Unconcealed family,Family Reference Person aged 50 to 64 years,18922
2021,E09000014,Unconcealed family,Family Reference Person aged 65 years and over,9122
2021,E09000014,Unconcealed family: No children,Family Reference Person aged 24 years and under,451
2021,E09000014,Unconcealed family: No children,Family Reference Person aged 25 to 49 years,11751
2021,E09000014,Unconcealed family: No children,Family Reference Person aged 50 to 64 years,4434
2021,E09000014,Unconcealed family: No children,Family Reference Person aged 65 years and over,4262
2021,E09000014,Unconcealed family: Dependent children,Family Reference Person aged 24 years and under,370
2021,E09000014,Unconcealed family: Dependent children,Family Reference Person aged 25 to 49 years,22496
2021,E09000014,Unconcealed family: Dependent children,Family Reference Person aged 50 to 64 years,7139
2021,E09000014,Unconcealed family: Dependent children,Family Reference Person aged 65 years and over,275
2021,E09000014,Unconcealed family: All children non-dependent,Family Reference Person aged 24 years and under,2
2021,E09000014,Unconcealed family: All children non-dependent,Family Reference Person aged 25 to 49 years,1471
2021,E09000014,Unconcealed family: All children non-dependent,Family Reference Person aged 50 to 64 years,7349
2021,E09000014,Unconcealed family: All children non-dependent,Family Reference Person aged 65 years and over,4585
2021,E09000015,Concealed family,Family Reference Person aged 24 years and under,287
2021,E09000015,Concealed family,Family Reference Person aged 25 to 49 years,2319
2021,E09000015,Concealed family,Family Reference Person aged 50 to 64 years,615
