date,geography_code,family_status_name,dependent_children_name,economic_activity_name,obs_value
2011,E41000296,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,173
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),323
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,9
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),142
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,801
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,110
2011,E41000296,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,204
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),3745
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),10282
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),916
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),2189
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically inactive: Retired,0
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Couple family: Both parents working,One dependent child in family,Economically inactive: Other,0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),4862
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),9067
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),1094
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),2313
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Couple family: Both parents working,Two dependent children in family,Economically inactive: Other,0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),1540
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),2291
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),360
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),805
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),377
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1813
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),112
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),468
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),477
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,151
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),121
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,1651
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,151
2011,E41000297,Couple family: One parent working,One dependent child in family,Economically inactive: Other,210
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),314
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),2390
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),128
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),625
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),434
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,60
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),129
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,2496
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,102
2011,E41000297,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,235
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),198
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1070
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),81
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),349
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),169
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,12
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),65
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,1305
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,52
2011,E41000297,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,95
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),164
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,143
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),43
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,211
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,121
2011,E41000297,Couple family: No parents working,One dependent child in family,Economically inactive: Other,108
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),153
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,37
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),27
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,232
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,117
2011,E41000297,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,86
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),155
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,19
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),22
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,238
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,107
2011,E41000297,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,74
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),1555
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1879
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),255
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),250
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),1058
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),739
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),160
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),121
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),303
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),190
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),47
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),40
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000297,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically active: Unemployed (including full-time students),597
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Retired,128
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Student (including full-time students),142
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Looking after home or family,701
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Long-term sick or disabled,330
2011,E41000297,Lone parent family: Parent not working,One dependent child in family,Economically inactive: Other,251
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically active: Unemployed (including full-time students),330
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Retired,15
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Student (including full-time students),75
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Looking after home or family,729
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Long-term sick or disabled,126
2011,E41000297,Lone parent family: Parent not working,Two dependent children in family,Economically inactive: Other,125
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),167
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Retired,4
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Student (including full-time students),51
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Looking after home or family,477
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,53
2011,E41000297,Lone parent family: Parent not working,Three or more dependent children in family,Economically inactive: Other,76
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),952
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),3676
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),578
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1188
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically inactive: Retired,0
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Couple family: Both parents working,One dependent child in family,Economically inactive: Other,0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),1044
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),3023
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),630
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),1109
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Couple family: Both parents working,Two dependent children in family,Economically inactive: Other,0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),378
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),755
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),195
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),346
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Couple family: Both parents working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),310
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1068
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),107
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),273
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically active: Unemployed (including full-time students),277
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically inactive: Retired,69
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically inactive: Student (including full-time students),137
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically inactive: Looking after home or family,947
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,76
2011,E41000298,Couple family: One parent working,One dependent child in family,Economically inactive: Other,235
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),406
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),1328
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),141
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),387
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),247
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically inactive: Retired,30
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically inactive: Student (including full-time students),159
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically inactive: Looking after home or family,1512
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,93
2011,E41000298,Couple family: One parent working,Two dependent children in family,Economically inactive: Other,220
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),436
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),579
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),188
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),270
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),137
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Retired,8
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),73
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,1033
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,40
2011,E41000298,Couple family: One parent working,Three or more dependent children in family,Economically inactive: Other,182
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically active: Unemployed (including full-time students),149
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically inactive: Retired,157
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically inactive: Student (including full-time students),66
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically inactive: Looking after home or family,270
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically inactive: Long-term sick or disabled,178
2011,E41000298,Couple family: No parents working,One dependent child in family,Economically inactive: Other,128
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically active: Unemployed (including full-time students),179
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically inactive: Retired,59
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically inactive: Student (including full-time students),67
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically inactive: Looking after home or family,276
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically inactive: Long-term sick or disabled,166
2011,E41000298,Couple family: No parents working,Two dependent children in family,Economically inactive: Other,126
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),0
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),184
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Retired,30
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Student (including full-time students),43
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Looking after home or family,376
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,198
2011,E41000298,Couple family: No parents working,Three or more dependent children in family,Economically inactive: Other,140
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),839
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),1083
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Part-time (including full-time students),223
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically active: In employment: Self-employed: Full-time (including full-time students),214
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically inactive: Retired,0
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically inactive: Looking after home or family,0
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Lone parent family: Parent working,One dependent child in family,Economically inactive: Other,0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),414
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),301
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),84
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),61
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Retired,0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Lone parent family: Parent working,Two dependent children in family,Economically inactive: Other,0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Part-time (including full-time students),268
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Employee: Full-time (including full-time students),116
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Part-time (including full-time students),106
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically active: In employment: Self-employed: Full-time (including full-time students),20
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically active: Unemployed (including full-time students),0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Retired,0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Student (including full-time students),0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Looking after home or family,0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Long-term sick or disabled,0
2011,E41000298,Lone parent family: Parent working,Three or more dependent children in family,Economically inactive: Other,0
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Part-time (including full-time students),0
2011,E41000298,Lone parent family: Parent not working,One dependent child in family,Economically active: In employment: Employee: Full-time (including full-time students),0
