date,geography_code,c_sex_name,c_nssec_name,c_hhchuk11_name,obs_value
2011,E09000013,Females,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,40
2011,E09000013,Females,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,43
2011,E09000013,Females,5. Lower supervisory and technical occupations,One family only: Lone parent household,277
2011,E09000013,Females,5. Lower supervisory and technical occupations,Other household types,242
2011,E09000013,Females,6. Semi-routine occupations,One person household: Aged 65 and over,679
2011,E09000013,Females,6. Semi-routine occupations,One person household: Other,970
2011,E09000013,Females,6. Semi-routine occupations,One family only: Couple household: No children,236
2011,E09000013,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,124
2011,E09000013,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,90
2011,E09000013,Females,6. Semi-routine occupations,One family only: Lone parent household,1364
2011,E09000013,Females,6. Semi-routine occupations,Other household types,673
2011,E09000013,Females,7. Routine occupations,One person household: Aged 65 and over,632
2011,E09000013,Females,7. Routine occupations,One person household: Other,539
2011,E09000013,Females,7. Routine occupations,One family only: Couple household: No children,134
2011,E09000013,Females,7. Routine occupations,One family only: Couple household: Dependent children,86
2011,E09000013,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,48
2011,E09000013,Females,7. Routine occupations,One family only: Lone parent household,742
2011,E09000013,Females,7. Routine occupations,Other household types,430
2011,E09000013,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,460
2011,E09000013,Females,8. Never worked and long-term unemployed,One person household: Other,741
2011,E09000013,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,49
2011,E09000013,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,93
2011,E09000013,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,38
2011,E09000013,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,1635
2011,E09000013,Females,8. Never worked and long-term unemployed,Other household types,340
2011,E09000013,Females,L15 Full-time students,One person household: Aged 65 and over,9
2011,E09000013,Females,L15 Full-time students,One person household: Other,629
2011,E09000013,Females,L15 Full-time students,One family only: Couple household: No children,56
2011,E09000013,Females,L15 Full-time students,One family only: Couple household: Dependent children,12
2011,E09000013,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,2
2011,E09000013,Females,L15 Full-time students,One family only: Lone parent household,362
2011,E09000013,Females,L15 Full-time students,Other household types,590
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,276
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,2145
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,2245
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,2719
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,390
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,146
2011,E09000014,Males,"1. Higher managerial, administrative and professional occupations",Other household types,1641
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,489
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,3311
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,3086
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,3396
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,455
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,240
2011,E09000014,Males,"2. Lower managerial, administrative and professional occupations",Other household types,2730
2011,E09000014,Males,3. Intermediate occupations,One person household: Aged 65 and over,220
2011,E09000014,Males,3. Intermediate occupations,One person household: Other,1012
2011,E09000014,Males,3. Intermediate occupations,One family only: Couple household: No children,574
2011,E09000014,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,576
2011,E09000014,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,148
2011,E09000014,Males,3. Intermediate occupations,One family only: Lone parent household,87
2011,E09000014,Males,3. Intermediate occupations,Other household types,838
2011,E09000014,Males,4. Small employers and own account workers,One person household: Aged 65 and over,390
2011,E09000014,Males,4. Small employers and own account workers,One person household: Other,1811
2011,E09000014,Males,4. Small employers and own account workers,One family only: Couple household: No children,1242
2011,E09000014,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,2350
2011,E09000014,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,552
2011,E09000014,Males,4. Small employers and own account workers,One family only: Lone parent household,225
2011,E09000014,Males,4. Small employers and own account workers,Other household types,2156
2011,E09000014,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,315
2011,E09000014,Males,5. Lower supervisory and technical occupations,One person household: Other,954
2011,E09000014,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,565
2011,E09000014,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,958
2011,E09000014,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,247
2011,E09000014,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,150
2011,E09000014,Males,5. Lower supervisory and technical occupations,Other household types,1065
2011,E09000014,Males,6. Semi-routine occupations,One person household: Aged 65 and over,459
2011,E09000014,Males,6. Semi-routine occupations,One person household: Other,1316
2011,E09000014,Males,6. Semi-routine occupations,One family only: Couple household: No children,539
2011,E09000014,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,1089
2011,E09000014,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,368
2011,E09000014,Males,6. Semi-routine occupations,One family only: Lone parent household,190
2011,E09000014,Males,6. Semi-routine occupations,Other household types,1112
2011,E09000014,Males,7. Routine occupations,One person household: Aged 65 and over,570
2011,E09000014,Males,7. Routine occupations,One person household: Other,1408
2011,E09000014,Males,7. Routine occupations,One family only: Couple household: No children,538
2011,E09000014,Males,7. Routine occupations,One family only: Couple household: Dependent children,1196
2011,E09000014,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,463
2011,E09000014,Males,7. Routine occupations,One family only: Lone parent household,224
2011,E09000014,Males,7. Routine occupations,Other household types,1281
2011,E09000014,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,172
2011,E09000014,Males,8. Never worked and long-term unemployed,One person household: Other,1622
2011,E09000014,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,209
2011,E09000014,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,662
2011,E09000014,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,202
2011,E09000014,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,194
2011,E09000014,Males,8. Never worked and long-term unemployed,Other household types,409
2011,E09000014,Males,L15 Full-time students,One person household: Aged 65 and over,3
2011,E09000014,Males,L15 Full-time students,One person household: Other,450
2011,E09000014,Males,L15 Full-time students,One family only: Couple household: No children,101
2011,E09000014,Males,L15 Full-time students,One family only: Couple household: Dependent children,197
2011,E09000014,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,11
2011,E09000014,Males,L15 Full-time students,One family only: Lone parent household,39
2011,E09000014,Males,L15 Full-time students,Other household types,426
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,222
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,1481
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,961
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,619
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,99
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,595
2011,E09000014,Females,"1. Higher managerial, administrative and professional occupations",Other household types,809
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,1152
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,3409
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,1872
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1172
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,328
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,2410
2011,E09000014,Females,"2. Lower managerial, administrative and professional occupations",Other household types,2404
2011,E09000014,Females,3. Intermediate occupations,One person household: Aged 65 and over,843
2011,E09000014,Females,3. Intermediate occupations,One person household: Other,1446
2011,E09000014,Females,3. Intermediate occupations,One family only: Couple household: No children,619
2011,E09000014,Females,3. Intermediate occupations,One family only: Couple household: Dependent children,413
2011,E09000014,Females,3. Intermediate occupations,One family only: Couple household: All children non-dependent,163
2011,E09000014,Females,3. Intermediate occupations,One family only: Lone parent household,1824
2011,E09000014,Females,3. Intermediate occupations,Other household types,1064
2011,E09000014,Females,4. Small employers and own account workers,One person household: Aged 65 and over,273
2011,E09000014,Females,4. Small employers and own account workers,One person household: Other,637
2011,E09000014,Females,4. Small employers and own account workers,One family only: Couple household: No children,274
2011,E09000014,Females,4. Small employers and own account workers,One family only: Couple household: Dependent children,280
2011,E09000014,Females,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,73
2011,E09000014,Females,4. Small employers and own account workers,One family only: Lone parent household,814
2011,E09000014,Females,4. Small employers and own account workers,Other household types,623
2011,E09000014,Females,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,192
2011,E09000014,Females,5. Lower supervisory and technical occupations,One person household: Other,317
2011,E09000014,Females,5. Lower supervisory and technical occupations,One family only: Couple household: No children,154
2011,E09000014,Females,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,119
2011,E09000014,Females,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,48
2011,E09000014,Females,5. Lower supervisory and technical occupations,One family only: Lone parent household,487
2011,E09000014,Females,5. Lower supervisory and technical occupations,Other household types,366
2011,E09000014,Females,6. Semi-routine occupations,One person household: Aged 65 and over,872
2011,E09000014,Females,6. Semi-routine occupations,One person household: Other,1101
2011,E09000014,Females,6. Semi-routine occupations,One family only: Couple household: No children,350
2011,E09000014,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,320
2011,E09000014,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,188
2011,E09000014,Females,6. Semi-routine occupations,One family only: Lone parent household,2249
2011,E09000014,Females,6. Semi-routine occupations,Other household types,1012
2011,E09000014,Females,7. Routine occupations,One person household: Aged 65 and over,849
2011,E09000014,Females,7. Routine occupations,One person household: Other,637
2011,E09000014,Females,7. Routine occupations,One family only: Couple household: No children,230
2011,E09000014,Females,7. Routine occupations,One family only: Couple household: Dependent children,182
2011,E09000014,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,116
2011,E09000014,Females,7. Routine occupations,One family only: Lone parent household,1545
2011,E09000014,Females,7. Routine occupations,Other household types,737
2011,E09000014,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,669
2011,E09000014,Females,8. Never worked and long-term unemployed,One person household: Other,977
2011,E09000014,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,121
2011,E09000014,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,206
2011,E09000014,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,79
2011,E09000014,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,3260
2011,E09000014,Females,8. Never worked and long-term unemployed,Other household types,675
2011,E09000014,Females,L15 Full-time students,One person household: Aged 65 and over,8
2011,E09000014,Females,L15 Full-time students,One person household: Other,509
2011,E09000014,Females,L15 Full-time students,One family only: Couple household: No children,68
2011,E09000014,Females,L15 Full-time students,One family only: Couple household: Dependent children,56
2011,E09000014,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,1
2011,E09000014,Females,L15 Full-time students,One family only: Lone parent household,663
2011,E09000014,Females,L15 Full-time students,Other household types,538
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,294
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,3256
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,3497
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1878
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,233
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,86
2011,E09000019,Males,"1. Higher managerial, administrative and professional occupations",Other household types,2469
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,462
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,3931
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,3547
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,1987
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,272
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,148
2011,E09000019,Males,"2. Lower managerial, administrative and professional occupations",Other household types,2937
2011,E09000019,Males,3. Intermediate occupations,One person household: Aged 65 and over,226
2011,E09000019,Males,3. Intermediate occupations,One person household: Other,982
2011,E09000019,Males,3. Intermediate occupations,One family only: Couple household: No children,560
2011,E09000019,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,301
2011,E09000019,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,92
2011,E09000019,Males,3. Intermediate occupations,One family only: Lone parent household,77
2011,E09000019,Males,3. Intermediate occupations,Other household types,643
2011,E09000019,Males,4. Small employers and own account workers,One person household: Aged 65 and over,398
2011,E09000019,Males,4. Small employers and own account workers,One person household: Other,1778
2011,E09000019,Males,4. Small employers and own account workers,One family only: Couple household: No children,908
2011,E09000019,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,1122
2011,E09000019,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,308
2011,E09000019,Males,4. Small employers and own account workers,One family only: Lone parent household,190
2011,E09000019,Males,4. Small employers and own account workers,Other household types,979
2011,E09000019,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,365
2011,E09000019,Males,5. Lower supervisory and technical occupations,One person household: Other,822
2011,E09000019,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,386
2011,E09000019,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,581
2011,E09000019,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,219
2011,E09000019,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,131
2011,E09000019,Males,5. Lower supervisory and technical occupations,Other household types,583
2011,E09000019,Males,6. Semi-routine occupations,One person household: Aged 65 and over,470
2011,E09000019,Males,6. Semi-routine occupations,One person household: Other,1327
2011,E09000019,Males,6. Semi-routine occupations,One family only: Couple household: No children,369
2011,E09000019,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,651
2011,E09000019,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,245
2011,E09000019,Males,6. Semi-routine occupations,One family only: Lone parent household,160
2011,E09000019,Males,6. Semi-routine occupations,Other household types,649
2011,E09000019,Males,7. Routine occupations,One person household: Aged 65 and over,669
2011,E09000019,Males,7. Routine occupations,One person household: Other,1453
2011,E09000019,Males,7. Routine occupations,One family only: Couple household: No children,368
2011,E09000019,Males,7. Routine occupations,One family only: Couple household: Dependent children,630
2011,E09000019,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,276
2011,E09000019,Males,7. Routine occupations,One family only: Lone parent household,184
2011,E09000019,Males,7. Routine occupations,Other household types,669
2011,E09000019,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,163
2011,E09000019,Males,8. Never worked and long-term unemployed,One person household: Other,1612
2011,E09000019,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,128
2011,E09000019,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,376
2011,E09000019,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,94
2011,E09000019,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,171
2011,E09000019,Males,8. Never worked and long-term unemployed,Other household types,276
2011,E09000019,Males,L15 Full-time students,One person household: Aged 65 and over,10
2011,E09000019,Males,L15 Full-time students,One person household: Other,862
2011,E09000019,Males,L15 Full-time students,One family only: Couple household: No children,129
2011,E09000019,Males,L15 Full-time students,One family only: Couple household: Dependent children,83
2011,E09000019,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,5
2011,E09000019,Males,L15 Full-time students,One family only: Lone parent household,26
2011,E09000019,Males,L15 Full-time students,Other household types,682
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,209
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,2267
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,1538
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,558
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,77
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,425
2011,E09000019,Females,"1. Higher managerial, administrative and professional occupations",Other household types,1441
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,834
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,3733
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,1966
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,768
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,193
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,1942
2011,E09000019,Females,"2. Lower managerial, administrative and professional occupations",Other household types,2450
2011,E09000019,Females,3. Intermediate occupations,One person household: Aged 65 and over,806
2011,E09000019,Females,3. Intermediate occupations,One person household: Other,1648
2011,E09000019,Females,3. Intermediate occupations,One family only: Couple household: No children,574
2011,E09000019,Females,3. Intermediate occupations,One family only: Couple household: Dependent children,244
2011,E09000019,Females,3. Intermediate occupations,One family only: Couple household: All children non-dependent,158
2011,E09000019,Females,3. Intermediate occupations,One family only: Lone parent household,1705
2011,E09000019,Females,3. Intermediate occupations,Other household types,959
2011,E09000019,Females,4. Small employers and own account workers,One person household: Aged 65 and over,169
2011,E09000019,Females,4. Small employers and own account workers,One person household: Other,620
2011,E09000019,Females,4. Small employers and own account workers,One family only: Couple household: No children,282
2011,E09000019,Females,4. Small employers and own account workers,One family only: Couple household: Dependent children,136
2011,E09000019,Females,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,42
2011,E09000019,Females,4. Small employers and own account workers,One family only: Lone parent household,487
2011,E09000019,Females,4. Small employers and own account workers,Other household types,324
2011,E09000019,Females,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,202
2011,E09000019,Females,5. Lower supervisory and technical occupations,One person household: Other,318
2011,E09000019,Females,5. Lower supervisory and technical occupations,One family only: Couple household: No children,113
2011,E09000019,Females,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,56
2011,E09000019,Females,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,28
2011,E09000019,Females,5. Lower supervisory and technical occupations,One family only: Lone parent household,378
2011,E09000019,Females,5. Lower supervisory and technical occupations,Other household types,215
2011,E09000019,Females,6. Semi-routine occupations,One person household: Aged 65 and over,784
2011,E09000019,Females,6. Semi-routine occupations,One person household: Other,1211
2011,E09000019,Females,6. Semi-routine occupations,One family only: Couple household: No children,249
2011,E09000019,Females,6. Semi-routine occupations,One family only: Couple household: Dependent children,160
2011,E09000019,Females,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,104
2011,E09000019,Females,6. Semi-routine occupations,One family only: Lone parent household,1853
2011,E09000019,Females,6. Semi-routine occupations,Other household types,630
2011,E09000019,Females,7. Routine occupations,One person household: Aged 65 and over,951
2011,E09000019,Females,7. Routine occupations,One person household: Other,647
2011,E09000019,Females,7. Routine occupations,One family only: Couple household: No children,167
2011,E09000019,Females,7. Routine occupations,One family only: Couple household: Dependent children,89
2011,E09000019,Females,7. Routine occupations,One family only: Couple household: All children non-dependent,90
2011,E09000019,Females,7. Routine occupations,One family only: Lone parent household,1261
2011,E09000019,Females,7. Routine occupations,Other household types,452
2011,E09000019,Females,8. Never worked and long-term unemployed,One person household: Aged 65 and over,579
2011,E09000019,Females,8. Never worked and long-term unemployed,One person household: Other,1149
2011,E09000019,Females,8. Never worked and long-term unemployed,One family only: Couple household: No children,75
2011,E09000019,Females,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,121
2011,E09000019,Females,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,49
2011,E09000019,Females,8. Never worked and long-term unemployed,One family only: Lone parent household,2652
2011,E09000019,Females,8. Never worked and long-term unemployed,Other household types,492
2011,E09000019,Females,L15 Full-time students,One person household: Aged 65 and over,6
2011,E09000019,Females,L15 Full-time students,One person household: Other,1020
2011,E09000019,Females,L15 Full-time students,One family only: Couple household: No children,74
2011,E09000019,Females,L15 Full-time students,One family only: Couple household: Dependent children,37
2011,E09000019,Females,L15 Full-time students,One family only: Couple household: All children non-dependent,4
2011,E09000019,Females,L15 Full-time students,One family only: Lone parent household,544
2011,E09000019,Females,L15 Full-time students,Other household types,844
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,631
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One person household: Other,4045
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,3574
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,2608
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,455
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,132
2011,E09000020,Males,"1. Higher managerial, administrative and professional occupations",Other household types,2211
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,820
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One person household: Other,4736
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,3274
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,2763
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,363
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,130
2011,E09000020,Males,"2. Lower managerial, administrative and professional occupations",Other household types,2279
2011,E09000020,Males,3. Intermediate occupations,One person household: Aged 65 and over,170
2011,E09000020,Males,3. Intermediate occupations,One person household: Other,711
2011,E09000020,Males,3. Intermediate occupations,One family only: Couple household: No children,319
2011,E09000020,Males,3. Intermediate occupations,One family only: Couple household: Dependent children,253
2011,E09000020,Males,3. Intermediate occupations,One family only: Couple household: All children non-dependent,59
2011,E09000020,Males,3. Intermediate occupations,One family only: Lone parent household,32
2011,E09000020,Males,3. Intermediate occupations,Other household types,286
2011,E09000020,Males,4. Small employers and own account workers,One person household: Aged 65 and over,530
2011,E09000020,Males,4. Small employers and own account workers,One person household: Other,1696
2011,E09000020,Males,4. Small employers and own account workers,One family only: Couple household: No children,978
2011,E09000020,Males,4. Small employers and own account workers,One family only: Couple household: Dependent children,1019
2011,E09000020,Males,4. Small employers and own account workers,One family only: Couple household: All children non-dependent,271
2011,E09000020,Males,4. Small employers and own account workers,One family only: Lone parent household,96
2011,E09000020,Males,4. Small employers and own account workers,Other household types,925
2011,E09000020,Males,5. Lower supervisory and technical occupations,One person household: Aged 65 and over,179
2011,E09000020,Males,5. Lower supervisory and technical occupations,One person household: Other,547
2011,E09000020,Males,5. Lower supervisory and technical occupations,One family only: Couple household: No children,246
2011,E09000020,Males,5. Lower supervisory and technical occupations,One family only: Couple household: Dependent children,342
2011,E09000020,Males,5. Lower supervisory and technical occupations,One family only: Couple household: All children non-dependent,118
2011,E09000020,Males,5. Lower supervisory and technical occupations,One family only: Lone parent household,42
2011,E09000020,Males,5. Lower supervisory and technical occupations,Other household types,251
2011,E09000020,Males,6. Semi-routine occupations,One person household: Aged 65 and over,238
2011,E09000020,Males,6. Semi-routine occupations,One person household: Other,889
2011,E09000020,Males,6. Semi-routine occupations,One family only: Couple household: No children,272
2011,E09000020,Males,6. Semi-routine occupations,One family only: Couple household: Dependent children,315
2011,E09000020,Males,6. Semi-routine occupations,One family only: Couple household: All children non-dependent,113
2011,E09000020,Males,6. Semi-routine occupations,One family only: Lone parent household,45
2011,E09000020,Males,6. Semi-routine occupations,Other household types,333
2011,E09000020,Males,7. Routine occupations,One person household: Aged 65 and over,311
2011,E09000020,Males,7. Routine occupations,One person household: Other,703
2011,E09000020,Males,7. Routine occupations,One family only: Couple household: No children,210
2011,E09000020,Males,7. Routine occupations,One family only: Couple household: Dependent children,359
2011,E09000020,Males,7. Routine occupations,One family only: Couple household: All children non-dependent,171
2011,E09000020,Males,7. Routine occupations,One family only: Lone parent household,73
2011,E09000020,Males,7. Routine occupations,Other household types,304
2011,E09000020,Males,8. Never worked and long-term unemployed,One person household: Aged 65 and over,131
2011,E09000020,Males,8. Never worked and long-term unemployed,One person household: Other,1074
2011,E09000020,Males,8. Never worked and long-term unemployed,One family only: Couple household: No children,100
2011,E09000020,Males,8. Never worked and long-term unemployed,One family only: Couple household: Dependent children,217
2011,E09000020,Males,8. Never worked and long-term unemployed,One family only: Couple household: All children non-dependent,56
2011,E09000020,Males,8. Never worked and long-term unemployed,One family only: Lone parent household,63
2011,E09000020,Males,8. Never worked and long-term unemployed,Other household types,128
2011,E09000020,Males,L15 Full-time students,One person household: Aged 65 and over,5
2011,E09000020,Males,L15 Full-time students,One person household: Other,1114
2011,E09000020,Males,L15 Full-time students,One family only: Couple household: No children,100
2011,E09000020,Males,L15 Full-time students,One family only: Couple household: Dependent children,103
2011,E09000020,Males,L15 Full-time students,One family only: Couple household: All children non-dependent,5
2011,E09000020,Males,L15 Full-time students,One family only: Lone parent household,9
2011,E09000020,Males,L15 Full-time students,Other household types,517
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One person household: Aged 65 and over,384
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One person household: Other,2445
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: No children,881
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: Dependent children,398
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,61
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",One family only: Lone parent household,386
2011,E09000020,Females,"1. Higher managerial, administrative and professional occupations",Other household types,799
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One person household: Aged 65 and over,1451
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One person household: Other,4109
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: No children,1202
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: Dependent children,529
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One family only: Couple household: All children non-dependent,132
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",One family only: Lone parent household,1235
2011,E09000020,Females,"2. Lower managerial, administrative and professional occupations",Other household types,1502
2011,E09000020,Females,3. Intermediate occupations,One person household: Aged 65 and over,913
